Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Year,Item_Type_New,Outlet,Item
NCO02,11.15,0,0.07366703,11,66.2142,OUT018,2009,1,2,2,131.8284,4,Non-Consumable,3,2
FDH19,19.35,0,0.03322326,10,172.0738,OUT018,2009,1,2,2,3301.7022,4,Food,3,1
DRG13,17.25,0,0.037396492,14,165.6526,OUT017,2007,2,1,1,1808.9786,6,Drinks,2,0
FDI57,19.85,0,0.054015429,12,196.3768,OUT035,2004,2,1,1,4138.6128,9,Food,6,1
FDX51,9.5,1,0.02210346,10,194.7452,OUT045,2002,2,1,1,1370.2164,11,Food,7,1
FDW33,9.395,0,0.099274694,13,104.528,OUT049,1999,1,0,1,852.224,14,Food,9,1
DRE12,4.59,0,0.070721656,14,113.286,OUT013,1987,0,2,1,1471.418,26,Drinks,1,0
FDY31,5.98,0,0.043554614,6,148.2418,OUT035,2004,2,1,1,2354.2688,9,Food,6,1
FDR31,6.46,1,0.04923932,6,144.4102,OUT049,1999,1,0,1,4374.306,14,Food,9,1
FDS55,7.02,0,0.08114883,6,146.8734,OUT035,2004,2,1,1,3563.3616,9,Food,6,1
DRL60,8.52,0,0.027054244,14,151.5682,OUT035,2004,2,1,1,3506.7686,9,Drinks,6,0
FDW55,12.6,1,0.036773101,6,250.3092,OUT010,1998,2,2,0,249.0092,15,Food,0,1
FDT11,5.94,1,0.049163321,1,186.4556,OUT010,1998,2,2,0,563.2668,15,Food,0,1
FDO50,16.25,0,0.078168739,3,91.3804,OUT046,1997,2,0,1,1653.8472,16,Food,8,1
FDD28,10.695,0,0.05337973,5,56.7904,OUT049,1999,1,0,1,1113.2176,14,Food,9,1
FDN28,5.88,1,0.030418998,5,103.099,OUT017,2007,2,1,1,1341.587,6,Food,2,1
FDS35,9.3,0,0.111673587,1,65.7826,OUT018,2009,1,2,2,968.739,4,Food,3,1
FDB38,19.5,1,0.027341529,3,158.292,OUT035,2004,2,1,1,3994.8,9,Food,6,1
FDT07,5.82,1,0.077634044,6,256.433,OUT018,2009,1,2,2,3844.995,4,Food,3,1
FDC53,8.68,0,0.008835694,5,96.5384,OUT046,1997,2,0,1,1182.4608,16,Food,8,1
NCT41,15.7,0,0.055990291,8,153.2024,OUT046,1997,2,0,1,3795.06,16,Non-Consumable,8,2
FDR40,9.1,1,0.00799548,5,78.5618,OUT027,1985,1,2,3,2255.7304,28,Food,5,1
FDH32,12.8,0,0.076369874,6,97.241,OUT018,2009,1,2,2,1448.115,4,Food,3,1
FDN60,15.1,0,0.095351065,0,158.6604,OUT045,2002,2,1,1,2535.3664,11,Food,7,1
FDR33,7.31,0,0.026783871,13,108.157,OUT035,2004,2,1,1,1098.57,9,Food,6,1
FDB59,18.25,0,0.01520491,13,197.2084,OUT027,1985,1,2,3,4166.5764,28,Food,5,1
FDS07,12.35,0,0.099757833,6,113.9518,OUT046,1997,2,0,1,910.8144,16,Food,8,1
FDD02,16.6,0,0.061646337,3,117.3124,OUT013,1987,0,2,1,2014.7108,26,Food,1,1
FDH05,14.35,1,0.090896452,5,231.2984,OUT035,2004,2,1,1,6024.1584,9,Food,6,1
FDR04,7.075,0,0.022602061,5,98.1068,OUT049,1999,1,0,1,1458.102,14,Food,9,1
DRJ47,18.25,0,0.044250304,7,174.708,OUT046,1997,2,0,1,2423.512,16,Drinks,8,0
FDW50,13.1,0,0.075885921,4,165.1158,OUT018,2009,1,2,2,1504.0422,4,Food,3,1
NCJ17,7.68,0,0.153177941,8,85.2224,OUT018,2009,1,2,2,1278.336,4,Non-Consumable,3,2
FDH60,19.7,1,0.09590923,0,197.911,OUT045,2002,2,1,1,1767.699,11,Food,7,1
DRL60,8.52,0,0.027114238,14,151.9682,OUT045,2002,2,1,1,1677.1502,11,Drinks,7,0
FDS32,17.75,1,0.049634572,6,140.2838,OUT010,1998,2,2,0,280.9676,15,Food,0,1
FDM58,16.85,1,0.090571216,13,112.2544,OUT027,1985,1,2,3,3914.904,28,Food,5,1
FDK10,5.785,1,0.040587146,13,180.366,OUT017,2007,2,1,1,1258.362,6,Food,2,1
NCS30,5.945,0,0.093008616,9,127.8652,OUT035,2004,2,1,1,2195.8084,9,Non-Consumable,6,2
FDY15,18.25,1,0.17179432,4,154.663,OUT017,2007,2,1,1,2659.871,6,Food,2,1
FDC53,8.68,0,0.008828341,5,99.9384,OUT013,1987,0,2,1,689.7688,26,Food,1,1
FDK45,11.65,0,0.033858187,12,113.386,OUT046,1997,2,0,1,2603.278,16,Food,8,1
FDH26,19.25,1,0.034841089,3,141.1496,OUT018,2009,1,2,2,282.2992,4,Food,3,1
NCW06,16.2,0,0.08425957,9,192.3162,OUT010,1998,2,2,0,769.6648,15,Non-Consumable,0,2
FDV37,13,1,0.083444376,3,195.8426,OUT013,1987,0,2,1,4152.5946,26,Food,1,1
FDB52,17.75,0,0.030497325,4,256.9672,OUT045,2002,2,1,1,1534.0032,11,Food,7,1
FDF41,12.15,0,0.131179812,5,245.246,OUT046,1997,2,0,1,3202.498,16,Food,8,1
FDA39,6.32,0,0.012737719,10,38.5822,OUT049,1999,1,0,1,353.5398,14,Food,9,1
FDE56,17.25,1,0.159165324,6,63.4194,OUT035,2004,2,1,1,1547.985,9,Food,6,1
FDC56,7.72,0,0.122015744,6,121.744,OUT018,2009,1,2,2,2277.036,4,Food,3,1
FDT26,18.85,1,0.068091318,4,120.644,OUT045,2002,2,1,1,3475.476,11,Food,7,1
FDR21,19.7,0,0.067314073,13,175.137,OUT017,2007,2,1,1,2822.992,6,Food,2,1
FDC14,14.5,1,0.041249072,3,40.5454,OUT046,1997,2,0,1,1216.4166,16,Food,8,1
FDI32,17.7,0,0.174340475,6,116.6834,OUT035,2004,2,1,1,3570.6854,9,Food,6,1
FDI02,15.7,1,0.11454343,3,113.7202,OUT035,2004,2,1,1,3263.0858,9,Food,6,1
FDE22,9.695,0,0.029693277,13,159.792,OUT018,2009,1,2,2,2716.464,4,Food,3,1
FDW26,11.8,1,0.107057186,4,224.1772,OUT046,1997,2,0,1,3558.0352,16,Food,8,1
FDA36,5.985,0,0.009921107,0,183.6924,OUT019,1985,2,0,0,555.2772,28,Food,4,1
NCS06,7.935,0,0.031583053,9,260.991,OUT027,1985,1,2,3,7100.757,28,Non-Consumable,5,2
NCX05,15.2,0,0.097043739,8,116.8492,OUT035,2004,2,1,1,2664.5316,9,Non-Consumable,6,2
FDU19,8.77,1,0.046762633,6,170.8422,OUT035,2004,2,1,1,1724.422,9,Food,6,1
FDA49,19.7,0,0.064909488,3,88.5198,OUT035,2004,2,1,1,1308.297,9,Food,6,1
NCZ42,10.5,0,0.011305479,9,235.5248,OUT049,1999,1,0,1,4740.496,14,Non-Consumable,9,2
FDX32,15.1,1,0.11257344,6,146.2786,OUT010,1998,2,2,0,433.4358,15,Food,0,1
FDR01,5.405,1,0.053576661,3,200.5742,OUT013,1987,0,2,1,2388.8904,26,Food,1,1
FDQ15,20.35,1,0.150947728,10,81.0276,OUT013,1987,0,2,1,1868.2348,26,Food,1,1
FDQ14,9.27,0,0.10818157,4,149.605,OUT019,1985,2,0,0,449.415,28,Food,4,1
FDS56,5.785,1,0.038749536,6,262.0252,OUT035,2004,2,1,1,4459.5284,9,Food,6,1
DRJ24,11.8,0,0.113790879,14,185.3924,OUT018,2009,1,2,2,370.1848,4,Drinks,3,0
FDG52,13.65,0,0.065313024,5,47.1402,OUT027,1985,1,2,3,1516.0266,28,Food,5,1
FDF59,12.5,0,0.071373179,15,127.102,OUT017,2007,2,1,1,253.004,6,Food,2,1
DRM49,6.11,1,0.152813518,14,45.6086,OUT017,2007,2,1,1,1025.9978,6,Drinks,2,0
NCP02,7.105,0,0.044771473,9,58.2562,OUT013,1987,0,2,1,592.562,26,Non-Consumable,1,2
FDW13,8.5,0,0.098083231,3,50.3324,OUT045,2002,2,1,1,675.1212,11,Food,7,1
FDV12,16.7,1,0.06121901,0,100.0384,OUT017,2007,2,1,1,1970.768,6,Food,2,1
FDH14,17.1,1,0.047073322,3,138.6838,OUT017,2007,2,1,1,2950.1598,6,Food,2,1
FDQ20,8.325,0,0.029953314,6,39.5138,OUT017,2007,2,1,1,568.5932,6,Food,2,1
FDT45,15.85,0,0.057387654,13,55.1956,OUT013,1987,0,2,1,1255.6988,26,Food,1,1
NCM26,20.5,0,0.040520754,11,153.934,OUT019,1985,2,0,0,153.134,28,Non-Consumable,4,2
FDJ22,18.75,0,0.052554508,13,190.3504,OUT027,1985,1,2,3,1917.504,28,Food,5,1
FDD29,12.15,0,0.018514652,5,252.7698,OUT017,2007,2,1,1,5834.4054,6,Food,2,1
FDA13,15.85,0,0.07871426,3,37.2506,OUT045,2002,2,1,1,493.3578,11,Food,7,1
FDV47,17.1,0,0.054197299,1,83.5566,OUT035,2004,2,1,1,1860.2452,9,Food,6,1
FDS57,15.5,0,0.103442268,13,144.847,OUT046,1997,2,0,1,2433.499,16,Food,8,1
DRG36,14.15,0,0.095360186,14,172.3106,OUT035,2004,2,1,1,3251.1014,9,Drinks,6,0
FDK38,6.65,0,0.053031857,3,149.1734,OUT027,1985,1,2,3,4454.202,28,Food,5,1
DRJ49,6.865,0,0.013990601,14,127.6652,OUT035,2004,2,1,1,2841.6344,9,Drinks,6,0
FDR37,16.5,1,0.066237024,2,183.1292,OUT035,2004,2,1,1,6385.022,9,Food,6,1
NCS53,14.5,0,0.089761211,8,159.4604,OUT035,2004,2,1,1,2376.906,9,Non-Consumable,6,2
FDR22,19.35,1,0.01863822,13,110.2544,OUT018,2009,1,2,2,1677.816,4,Food,3,1
NCP42,8.51,0,0.016176344,9,192.1478,OUT018,2009,1,2,2,1937.478,4,Non-Consumable,3,2
FDK38,6.65,0,0.089196394,3,147.0734,OUT010,1998,2,2,0,296.9468,15,Food,0,1
NCC43,7.39,0,0.092782895,9,252.6066,OUT046,1997,2,0,1,2259.0594,16,Non-Consumable,8,2
FDH57,10.895,0,0.0358031,6,130.3284,OUT049,1999,1,0,1,2504.7396,14,Food,9,1
FDQ25,8.63,1,0.028271345,3,170.5422,OUT035,2004,2,1,1,2069.3064,9,Food,6,1
FDA11,7.75,0,0.043238822,0,92.5436,OUT046,1997,2,0,1,1701.7848,16,Food,8,1
FDG31,12.15,0,0.037955309,10,62.8826,OUT049,1999,1,0,1,710.4086,14,Food,9,1
FDW28,18.25,0,0.089186083,5,194.3452,OUT018,2009,1,2,2,4502.1396,4,Food,3,1
FDV14,19.85,0,0.044566659,4,88.5856,OUT049,1999,1,0,1,703.0848,14,Food,9,1
FDB60,9.3,0,0.028638276,0,195.8136,OUT018,2009,1,2,2,2138.5496,4,Food,3,1
FDU43,19.35,1,0.057762301,6,237.3564,OUT027,1985,1,2,3,2145.2076,28,Food,5,1
DRH11,5.98,0,0.075711199,7,55.6614,OUT045,2002,2,1,1,331.5684,11,Drinks,7,0
FDC48,9.195,0,0.027767577,0,82.1592,OUT019,1985,2,0,0,412.796,28,Food,4,1
DRK39,7.02,0,0.049865399,4,82.925,OUT046,1997,2,0,1,1165.15,16,Drinks,8,0
FDB20,7.72,0,0.052061483,6,76.7986,OUT049,1999,1,0,1,1324.2762,14,Food,9,1
FDE51,5.925,1,0.096387053,4,45.6086,OUT013,1987,0,2,1,356.8688,26,Food,1,1
FDX36,9.695,1,0.128176489,0,224.8404,OUT013,1987,0,2,1,3600.6464,26,Food,1,1
NCT29,12.6,0,0.064110725,8,122.3414,OUT046,1997,2,0,1,243.6828,16,Non-Consumable,8,2
FDU45,15.6,1,0.035561344,13,112.1518,OUT049,1999,1,0,1,1821.6288,14,Food,9,1
FDF56,16.7,1,0.119647957,6,180.9976,OUT049,1999,1,0,1,4165.2448,14,Food,9,1
FDW07,18,1,0.238831875,6,88.2514,OUT010,1998,2,2,0,88.5514,15,Food,0,1
FDR52,12.65,1,0.075676339,5,190.4846,OUT027,1985,1,2,3,8789.8916,28,Food,5,1
FDB45,20.85,0,0.021416681,6,104.6306,OUT018,2009,1,2,2,1149.8366,4,Food,3,1
NCT42,5.88,0,0.024766802,9,151.0392,OUT027,1985,1,2,3,3281.0624,28,Non-Consumable,5,2
FDP52,18.7,1,0.070691729,5,230.201,OUT046,1997,2,0,1,5742.525,16,Food,8,1
FDI50,8.42,1,0.030693309,3,228.0352,OUT027,1985,1,2,3,10306.584,28,Food,5,1
FDU48,18.85,0,0.055671582,0,133.3284,OUT017,2007,2,1,1,263.6568,6,Food,2,1
FDS43,11.65,0,0.040507228,6,186.924,OUT035,2004,2,1,1,2237.088,9,Food,6,1
NCM41,16.5,0,0.035626319,8,93.112,OUT013,1987,0,2,1,932.12,26,Non-Consumable,1,2
FDP37,15.6,0,0.143688905,2,128.1994,OUT018,2009,1,2,2,2184.4898,4,Food,3,1
FDJ44,12.3,1,0.106542886,6,173.2396,OUT045,2002,2,1,1,3139.9128,11,Food,7,1
FDY38,13.6,1,0.208662546,4,231.83,OUT019,1985,2,0,0,466.06,28,Food,4,1
FDC20,10.65,0,0.024107056,6,56.6272,OUT017,2007,2,1,1,447.4176,6,Food,2,1
FDF02,16.2,0,0.104058452,3,102.499,OUT017,2007,2,1,1,2063.98,6,Food,2,1
FDX38,10.5,1,0.048403392,4,48.2376,OUT018,2009,1,2,2,527.3136,4,Food,3,1
FDN50,16.85,1,0.026391403,3,92.812,OUT027,1985,1,2,3,2609.936,28,Food,5,1
FDA07,7.55,1,0.031007381,6,123.4072,OUT045,2002,2,1,1,2082.6224,11,Food,7,1
FDT49,7,0,0.150672399,3,104.728,OUT027,1985,1,2,3,2450.144,28,Food,5,1
FDA09,13.35,1,0.149598628,13,179.466,OUT049,1999,1,0,1,3775.086,14,Food,9,1
FDV43,16,0,0.077290355,6,44.5086,OUT017,2007,2,1,1,713.7376,6,Food,2,1
FDK58,11.35,1,0.078758649,13,103.0016,OUT019,1985,2,0,0,202.4032,28,Food,4,1
FDL22,16.85,0,0.036359891,13,90.7488,OUT013,1987,0,2,1,2263.72,26,Food,1,1
FDP56,8.185,0,0.046747071,6,49.9692,OUT017,2007,2,1,1,837.5764,6,Food,2,1
DRL47,19.7,0,0.038707694,7,125.9362,OUT049,1999,1,0,1,1635.8706,14,Drinks,9,0
NCT17,10.8,0,0.041865848,8,189.7214,OUT046,1997,2,0,1,5841.0634,16,Non-Consumable,8,2
FDR12,12.6,1,0.031713126,0,172.5764,OUT017,2007,2,1,1,1030.6584,6,Food,2,1
FDD39,16.7,0,0.07044068,4,216.885,OUT018,2009,1,2,2,6275.165,4,Food,3,1
FDG04,13.1,0,0.006087409,5,185.0898,OUT018,2009,1,2,2,1870.898,4,Food,3,1
FDV19,14.85,1,0.035456465,6,162.2578,OUT017,2007,2,1,1,3690.5294,6,Food,2,1
FDS55,7.02,0,0.142107998,6,150.3734,OUT019,1985,2,0,0,296.9468,28,Food,4,1
FDM50,13,1,0.030064132,3,58.022,OUT013,1987,0,2,1,898.83,26,Food,1,1
DRF13,12.1,0,0.029781363,14,146.9444,OUT046,1997,2,0,1,1596.5884,16,Drinks,8,0
FDJ48,11.3,0,0.056387854,0,245.4118,OUT013,1987,0,2,1,6669.3186,26,Food,1,1
FDM20,10,0,0.038653608,6,245.4144,OUT013,1987,0,2,1,7105.4176,26,Food,1,1
FDP24,20.6,0,0.083172413,0,121.0756,OUT045,2002,2,1,1,1696.4584,11,Food,7,1
FDC16,11.5,1,0.020565921,4,86.054,OUT035,2004,2,1,1,1384.864,9,Food,6,1
NCB42,11.8,0,0.008609602,8,114.8492,OUT017,2007,2,1,1,1390.1904,6,Non-Consumable,2,2
FDN01,8.895,0,0.121180705,2,177.037,OUT010,1998,2,2,0,176.437,15,Food,0,1
FDT34,9.3,0,0.174703862,13,104.0964,OUT045,2002,2,1,1,1788.3388,11,Food,7,1
FDA52,16.2,1,0.127800388,5,177.037,OUT027,1985,1,2,3,4587.362,28,Food,5,1
NCC18,19.1,0,0.296713665,9,171.8422,OUT010,1998,2,2,0,1034.6532,15,Non-Consumable,0,2
NCR41,17.85,0,0.018125948,8,94.9094,OUT017,2007,2,1,1,761.6752,6,Non-Consumable,2,2
FDX23,6.445,0,0.029859711,0,94.1436,OUT017,2007,2,1,1,1418.154,6,Food,2,1
FDP39,12.65,0,0.116203156,10,53.5324,OUT010,1998,2,2,0,415.4592,15,Food,0,1
NCH07,13.15,0,0.09264951,9,157.8604,OUT035,2004,2,1,1,3803.0496,9,Non-Consumable,6,2
FDW47,15,0,0.081197035,1,121.7414,OUT019,1985,2,0,0,365.5242,28,Food,4,1
DRD13,15,0,0.049070183,14,61.9168,OUT035,2004,2,1,1,767.0016,9,Drinks,6,0
FDR48,11.65,0,0.131394793,0,151.9024,OUT013,1987,0,2,1,1669.8264,26,Food,1,1
FDE17,20.1,1,0.05453008,5,152.2366,OUT010,1998,2,2,0,151.1366,15,Food,0,1
FDP60,17.35,0,0.055965898,0,102.9016,OUT046,1997,2,0,1,1922.8304,16,Food,8,1
FDD57,18.1,0,0.022526293,6,95.0094,OUT017,2007,2,1,1,1713.7692,6,Food,2,1
FDW13,8.5,0,0.163838951,3,51.3324,OUT010,1998,2,2,0,311.5944,15,Food,0,1
FDN24,14.1,0,0.11349714,0,56.1956,OUT045,2002,2,1,1,1364.89,11,Food,7,1
FDJ34,11.8,1,0.094185483,13,126.2704,OUT017,2007,2,1,1,2002.7264,6,Food,2,1
FDD46,6.035,0,0.14113846,13,155.0998,OUT013,1987,0,2,1,3691.1952,26,Food,1,1
FDF46,7.07,0,0.164006137,13,113.2834,OUT019,1985,2,0,0,575.917,28,Food,4,1
NCE43,12.5,0,0.17314115,9,168.4448,OUT010,1998,2,2,0,170.4448,15,Non-Consumable,0,2
FDN27,20.85,0,0.039555016,10,116.8808,OUT035,2004,2,1,1,820.2656,9,Food,6,1
FDW52,14,1,0.037580877,5,162.6526,OUT049,1999,1,0,1,4275.7676,14,Food,9,1
DRH03,17.25,0,0.035064318,4,92.412,OUT046,1997,2,0,1,1304.968,16,Drinks,8,0
NCM29,11.5,0,0.017678008,8,129.2626,OUT045,2002,2,1,1,1705.1138,11,Non-Consumable,7,2
FDR58,6.675,0,0.041986639,13,93.2462,OUT049,1999,1,0,1,1480.7392,14,Food,9,1
FDY50,5.8,0,0.130955811,4,90.3172,OUT046,1997,2,0,1,1338.258,16,Food,8,1
FDE16,8.895,0,0.026492726,5,208.4954,OUT017,2007,2,1,1,6251.862,6,Food,2,1
NCE31,7.67,0,0.185130961,9,32.9216,OUT049,1999,1,0,1,588.5672,14,Non-Consumable,9,2
FDE53,10.895,0,0.026934673,5,106.128,OUT045,2002,2,1,1,319.584,11,Food,7,1
DRK11,8.21,0,0.012390879,7,148.2392,OUT045,2002,2,1,1,1491.392,11,Drinks,7,0
DRH13,8.575,0,0.023866079,14,107.128,OUT013,1987,0,2,1,958.752,26,Drinks,1,0
FDA11,7.75,0,0.043414959,0,93.1436,OUT018,2009,1,2,2,1418.154,4,Food,3,1
DRL35,15.7,0,0.030554947,7,41.877,OUT027,1985,1,2,3,1125.202,28,Drinks,5,0
DRF36,16.1,0,0.023463124,14,190.6846,OUT027,1985,1,2,3,9554.23,28,Drinks,5,0
FDI07,12.35,1,0.033951827,10,197.2426,OUT017,2007,2,1,1,2966.139,6,Food,2,1
FDI32,17.7,0,0.174228338,6,117.1834,OUT013,1987,0,2,1,691.1004,26,Food,1,1
DRL60,8.52,0,0.027169589,14,151.0682,OUT018,2009,1,2,2,1829.6184,4,Drinks,3,0
NCY17,18.2,0,0.1630653,8,43.3086,OUT035,2004,2,1,1,758.3462,9,Non-Consumable,6,2
DRH36,16.2,0,0.058444176,14,73.0696,OUT019,1985,2,0,0,223.7088,28,Drinks,4,0
FDX02,16,0,0.057049301,4,225.9404,OUT035,2004,2,1,1,1350.2424,9,Food,6,1
FDG46,8.63,1,0.032960823,13,115.0518,OUT049,1999,1,0,1,1366.2216,14,Food,9,1
FDM60,10.8,1,0.048233614,0,40.7138,OUT017,2007,2,1,1,406.138,6,Food,2,1
FDJ22,18.75,0,0.053025371,13,192.5504,OUT018,2009,1,2,2,2109.2544,4,Food,3,1
FDU59,5.78,0,0.096306016,1,161.9552,OUT013,1987,0,2,1,2111.9176,26,Food,1,1
FDL38,13.8,1,0.014762987,3,90.7172,OUT045,2002,2,1,1,1338.258,11,Food,7,1
FDZ23,17.75,1,0.067446626,0,184.724,OUT013,1987,0,2,1,1677.816,26,Food,1,1
FDX52,11.5,1,0.042173667,5,194.682,OUT018,2009,1,2,2,2316.984,4,Food,3,1
NCB42,11.8,0,0.008578539,8,117.6492,OUT045,2002,2,1,1,1158.492,11,Non-Consumable,7,2
NCU18,15.1,0,0.056155909,9,140.5496,OUT017,2007,2,1,1,2681.8424,6,Non-Consumable,2,2
FDI32,17.7,0,0.305305397,6,116.6834,OUT019,1985,2,0,0,460.7336,28,Food,4,1
DRZ11,8.85,1,0.112571187,14,122.0388,OUT013,1987,0,2,1,1609.9044,26,Drinks,1,0
NCL54,12.6,0,0.083221904,9,174.5054,OUT017,2007,2,1,1,2626.581,6,Non-Consumable,2,2
FDS19,13.8,1,0.064195136,6,75.8012,OUT035,2004,2,1,1,1138.518,9,Food,6,1
DRB13,6.115,1,0.007055292,14,188.653,OUT049,1999,1,0,1,3605.307,14,Drinks,9,0
DRI51,17.25,0,0.070703828,4,170.3764,OUT010,1998,2,2,0,343.5528,15,Drinks,0,0
FDS57,15.5,0,0.102941345,13,142.047,OUT027,1985,1,2,3,2719.793,28,Food,5,1
FDT39,6.26,1,0.009887927,10,150.7366,OUT045,2002,2,1,1,2418.1856,11,Food,7,1
FDH48,13.5,0,0.101231721,0,86.254,OUT010,1998,2,2,0,173.108,15,Food,0,1
NCB18,19.6,0,0.069112952,9,90.1514,OUT010,1998,2,2,0,442.757,15,Non-Consumable,0,2
FDR25,17,1,0.138846289,3,263.7884,OUT027,1985,1,2,3,1324.942,28,Food,5,1
FDV21,11.5,0,0.171050595,13,126.3704,OUT035,2004,2,1,1,3880.2824,9,Food,6,1
DRH23,14.65,0,0.202581773,7,54.9614,OUT049,1999,1,0,1,552.614,14,Drinks,9,0
FDS52,8.89,0,0.005496816,5,102.8016,OUT018,2009,1,2,2,1012.016,4,Food,3,1
NCC31,8.02,0,0.033259081,9,154.2972,OUT010,1998,2,2,0,1090.5804,15,Non-Consumable,0,2
FDU03,18.7,1,0.092095924,10,183.3292,OUT017,2007,2,1,1,2006.7212,6,Food,2,1
FDG50,7.405,0,0.015295536,3,89.7146,OUT049,1999,1,0,1,547.2876,14,Food,9,1
FDY31,5.98,0,0.043526599,6,148.4418,OUT013,1987,0,2,1,2354.2688,26,Food,1,1
FDX39,14.3,1,0.049435598,10,209.7586,OUT027,1985,1,2,3,5487.5236,28,Food,5,1
FDE46,18.6,0,0.027610698,13,149.5366,OUT019,1985,2,0,0,604.5464,28,Food,4,1
NCN29,15.2,0,0.012141036,8,48.7034,OUT045,2002,2,1,1,680.4476,11,Non-Consumable,7,2
DRF13,12.1,0,0.029949818,14,146.3444,OUT017,2007,2,1,1,3773.7544,6,Drinks,2,0
FDT46,11.35,0,0.053939315,13,52.1008,OUT019,1985,2,0,0,50.6008,28,Food,4,1
FDS58,9.285,1,0.021020065,13,161.5578,OUT046,1997,2,0,1,4653.2762,16,Food,8,1
FDX52,11.5,1,0.073541072,5,192.282,OUT019,1985,2,0,0,386.164,28,Food,4,1
FDP27,8.155,0,0.199935881,10,188.453,OUT010,1998,2,2,0,379.506,15,Food,0,1
FDX44,9.3,0,0.043033346,6,89.4172,OUT049,1999,1,0,1,1159.8236,14,Food,9,1
DRO35,13.85,0,0.034570357,7,117.4492,OUT046,1997,2,0,1,3243.7776,16,Drinks,8,0
FDC59,16.7,1,0.054739692,15,65.7168,OUT045,2002,2,1,1,1086.5856,11,Food,7,1
FDB12,11.15,1,0.105471384,0,105.8648,OUT049,1999,1,0,1,1973.4312,14,Food,9,1
FDU26,16.7,1,0.042610897,4,117.2782,OUT035,2004,2,1,1,715.0692,9,Food,6,1
NCF30,17,0,0.126758324,9,124.5362,OUT018,2009,1,2,2,1132.5258,4,Non-Consumable,3,2
FDX20,7.365,0,0.042524835,6,228.372,OUT013,1987,0,2,1,4527.44,26,Food,1,1
FDN02,16.5,0,0.073813788,3,207.2638,OUT035,2004,2,1,1,5383.6588,9,Food,6,1
DRC27,13.8,0,0.097251621,4,245.7802,OUT010,1998,2,2,0,245.6802,15,Drinks,0,0
FDZ38,17.6,0,0.014008751,4,171.3422,OUT019,1985,2,0,0,862.211,28,Food,4,1
DRH25,18.7,0,0.02442574,14,52.9324,OUT010,1998,2,2,0,51.9324,15,Drinks,0,0
FDK21,7.905,0,0.010012319,13,250.4408,OUT046,1997,2,0,1,3004.0896,16,Food,8,1
FDT01,13.65,1,0.184454044,3,211.4902,OUT049,1999,1,0,1,4035.4138,14,Food,9,1
FDZ09,17.6,0,0.105042025,13,163.8868,OUT049,1999,1,0,1,3111.9492,14,Food,9,1
DRL37,15.5,0,0.053589594,14,44.177,OUT018,2009,1,2,2,173.108,4,Drinks,3,0
FDN49,17.25,1,0.125734578,2,41.748,OUT018,2009,1,2,2,199.74,4,Food,3,1
FDC22,6.89,1,0.136705075,13,194.882,OUT045,2002,2,1,1,4440.886,11,Food,7,1
FDT33,7.81,1,0.03412912,13,165.1158,OUT018,2009,1,2,2,1838.2738,4,Food,3,1
NCB43,20.2,0,0.100319317,9,188.6898,OUT018,2009,1,2,2,3367.6164,4,Non-Consumable,3,2
DRI25,19.6,0,0.033737273,14,56.6614,OUT027,1985,1,2,3,607.8754,28,Drinks,5,0
FDD21,10.3,1,0.030569229,6,113.1176,OUT046,1997,2,0,1,4695.2216,16,Food,8,1
FDS23,4.635,0,0.14086247,1,126.4994,OUT035,2004,2,1,1,1670.4922,9,Food,6,1
FDS13,6.465,0,0.208397715,3,265.2884,OUT010,1998,2,2,0,264.9884,15,Food,0,1
DRI03,6.03,0,0.039751236,4,176.9028,OUT019,1985,2,0,0,708.4112,28,Drinks,4,0
FDU58,6.61,1,0.033891765,13,186.4898,OUT045,2002,2,1,1,2993.4368,11,Food,7,1
FDL09,19.6,1,0.127416049,13,167.4816,OUT027,1985,1,2,3,1006.6896,28,Food,5,1
FDS12,9.1,0,0.291438755,0,126.8362,OUT010,1998,2,2,0,125.8362,15,Food,0,1
FDP03,5.15,1,0.06112617,10,122.5388,OUT013,1987,0,2,1,371.5164,26,Food,1,1
FDI21,5.59,1,0.056328717,13,63.9168,OUT027,1985,1,2,3,1597.92,28,Food,5,1
FDW45,18,0,0.03901099,13,147.7418,OUT046,1997,2,0,1,4119.9704,16,Food,8,1
NCA18,10.1,0,0.093862362,9,115.9492,OUT010,1998,2,2,0,231.6984,15,Non-Consumable,0,2
FDN32,17.5,0,0.015485016,6,185.6266,OUT027,1985,1,2,3,4979.5182,28,Food,5,1
FDR15,9.3,1,0.033276066,10,153.8314,OUT027,1985,1,2,3,3723.1536,28,Food,5,1
DRK11,8.21,0,0.010781158,7,149.9392,OUT049,1999,1,0,1,1938.8096,14,Drinks,9,0
DRG49,7.81,0,0.067730081,14,242.6486,OUT018,2009,1,2,2,2199.1374,4,Drinks,3,0
FDD29,12.15,0,0.018410515,5,252.1698,OUT046,1997,2,0,1,2283.0282,16,Food,8,1
FDE33,19.35,1,0.083079826,6,80.3644,OUT010,1998,2,2,0,157.1288,15,Food,0,1
FDJ58,15.6,1,0.176244038,13,173.6764,OUT010,1998,2,2,0,515.3292,15,Food,0,1
FDM46,7.365,0,0.160216552,13,93.512,OUT049,1999,1,0,1,1677.816,14,Food,9,1
